drug_id	drug_label	y_true	prediction	iteration
44591583	AN-2728	0	0.014191606	0
46844147	XMD-885	0	0.010047349	0
6918453	auranofin	0	0.22010675	0
44640175	KU-C104487	0	0.0028699029	0
3242	epirizole	0	0.28874403	0
24856313	FU-JMBII127B	0	0.028762804	0
44182295	refametinib	0	0.0023886997	0
54654433	SA-1463839	0	0.0051606833	0
5104	roxarsone	0	0.049190532	0
3854666	SB-225002	0	0.024694456	0
3961	losartan	0	0.15048584	0
8567	meglumine	0	0.23335187	0
2812	clotrimazole	0	0.19023082	0
441130	meropenem	0	0.015736705	0
11957615	lisuride	0	0.0050099134	0
68602	medetomidine	0	0.13064711	0
16793302	BG-1016	0	0.0429146	0
6918454	PD-184352	0	0.05238732	0
9904854	R-112	0	0.04054674	0
44505769	SA-418267	0	0.009970872	0
6710776	nomilin	0	0.009108165	0
46740	Ro-04-5595	0	0.0081574675	0
73707441	YL-60	0	0.051782027	0
4634	oxybutynin	0	0.053708836	0
15548	laudanosine	0	0.0112706795	0
84008	FIT	0	0.026155679	0
6520352	K-9944	0	0.026311375	0
686211	KU-C104126N	0	0.038293105	0
47965	cefadroxil	0	0.019796139	0
2062	tyrphostin	0	0.021566425	0
3878	lamotrigine	0	0.016773572	0
5360697	dextrorphan	0	0.022365496	0
46196517	EVP-6124	0	0.002126703	0
4086	orciprenaline	0	0.049016718	0
68085	dictamnine	0	0.07536482	0
49831257	filgotinib	0	0.0020438957	0
5494449	tozasertib	0	0.015443593	0
44603533	LY-2801653	0	0.018565122	0
25262792	AZD-2014	0	0.008012574	0
54657607	SA-1459234	0	0.013224676	0
9874913	CP-724714	0	0.01748277	0
656731	chromanol	0	0.044872932	0
65863	sertaconazole	0	0.008031961	0
4516886	GW-1929	0	0.03577195	0
54657678	SA-1456443	0	0.0400228	0
44602407	KU-C104230	0	0.0020887642	0
51003695	CVF-SUMO-7	0	0.013583766	0
44506448	BG-1004	0	0.11213178	0
37907	climbazole	0	0.27548307	0
6711154	CGP-53353	0	0.013228317	0
44502203	SA-101686	0	0.003314027	0
2431	bretylium	0	0.038911887	0
44486995	SA-424764	0	0.0035252387	0
1604254	RAN-03	0	0.016413506	0
11001318	tafamidis-meglumine	0	0.02389562	0
70680404	AT1-SHH-09	0	0.25353184	0
446916	MDL-29951	0	0.017421152	0
353825	graveoline	0	0.0028421097	0
5280647	Gossypetin	0	0.008149262	0
108107	benzamil	0	0.0160412	0
60184097	SA-1938421	0	0.006165602	0
73707414	nelfinavir	0	0.04213186	0
16123056	voxtalisib	0	0.017883873	0
5143	saccharin	0	0.016307343	0
11395181	NCH-51	0	0.0199452	0
38258	imidazolidinyl-urea	0	0.24092728	0
13186954	KU-C103656	0	0.031173306	0
9816959	CO-102862	0	0.078483194	0
91654625	BAZ2-ICR	0	0.011800714	0
2725	chlorphenamine	0	0.018833857	0
5452	thioridazine	0	0.0047727213	0
637542	naringeninic-acid	0	0.22093806	0
44143698	KU-C103420N	0	0.0042381706	0
16758175	acivicin	0	0.046410713	0
1797	5-nonyloxytryptamine	0	0.04028806	0
135400439	KF-38789	0	0.06740303	0
5392245	calycanthine	0	0.37701443	0
57379345	ceritinib	0	0.01961342	0
44640181	KU-C104495	0	0.0007518611	0
40469463	AJ-47563	0	0.63775647	0
11955855	LY-2603618	0	0.018524159	0
71759907	SA-1939891	0	0.022991376	0
4707	PD-158780	0	0.012852448	0
6610313	ryanodine	0	0.013965984	0
1610	losartan	1	0.15048584	0
2088	alendronic-acid	0	0.76780474	0
91930061	bruceantin	0	0.06654935	0
2116	alpha-tocopherol	0	0.050532687	0
9828429	proscillaridin	0	0.079440236	0
2214	apocynin	0	0.019170787	0
1554210	CFTRinh-172	0	0.027200045	0
19001	dithiothreitol	0	0.36357722	0
77918	1-benzylimidazole	0	0.40168947	0
2837663	foliosidine	0	0.081956394	0
1122	exemestane	1	0.67720044	0
33625	indoramin	0	0.0036961404	0
9905190	CDC	0	0.064531356	0
51371334	idoxuridin	0	0.26104125	0
5383	tebuthiuron	0	0.13544157	0
3333	felodipine	0	0.010731734	0
2126	AM-580	0	0.010149518	0
10235	cytisine	0	0.009252798	0
156422	doramapimod	0	0.024724593	0
11625818	idelalisib	0	0.03318134	0
6451149	netupitant	0	0.0027691044	0
4302960	GR-103691	0	0.0052785864	0
44118238	Cyclopamine	0	0.016736563	0
9838712	reparixin	0	0.08905753	0
73707474	BRD-K72853990-066-01-3	0	0.32678878	0
4939	propidium	0	0.010196741	0
4299	W-13	0	0.001035952	0
60192484	SA-1925621	0	0.020403396	0
25183872	ixazomib	0	0.079214185	0
175805	ropivacaine	0	0.0750545	0
446284	icosapent	0	0.25275835	0
3676	lidocaine	0	0.16071072	0
135564985	ganetespib	0	0.019611962	0
4684	parachlorophenol	0	0.09392412	0
9821459	J-104129	0	0.062340528	0
73707468	LSM-6041	0	0.93312603	0
4633	oxybuprocaine	0	0.017183006	0
409805	NSC-23766	0	0.016801314	0
11712649	MLN-8054	0	0.027821735	0
6918305	ganaxolone	0	0.32750976	0
46742340	VU-0418934-2	0	0.007203538	0
60877	emtricitabine	0	0.05476493	0
5893	nadide	0	0.2261211	0
720272	ST-012015	0	0.10532331	0
6918540	dalcetrapib	0	0.057285167	0
11404337	obatoclax	0	0.011573074	0
6708558	haematoxylin-pentaacetate	0	0.022046411	0
4533	nor-binaltorphimine	0	0.07406436	0
54658402	SA-1458026	0	0.0039794454	0
24864821	AMG-208	0	0.01423031	0
4915	procarbazine	0	0.01768716	0
11703255	resatorvid	0	0.015430463	0
41781	torasemide	0	0.019468151	0
161930	icilin	0	0.035331156	0
16118392	golvatinib	0	0.013425002	0
44507332	SA-247714	0	0.001465484	0
9549297	SU-11274	0	0.029843755	0
2583	carteolol	0	0.04136433	0
5941539	SU-1498	0	0.038652327	0
15983966	GSK-461364	0	0.01158383	0
6918878	Merck60	0	0.0069820345	0
1967	docebenone	0	0.3934436	0
149351	Alista	0	0.8013846	0
3385	fluorouracil	0	0.9039323	0
6758	rotenone	0	0.059325024	0
5282375	etretinate	0	0.79592615	0
54659633	SA-1456220	0	0.007848794	0
4788	phloretin	0	0.042336296	0
73707410	ebelactone-b	0	0.65995014	0
56208	sarafloxacin	0	0.017709328	0
449171	alitretinoin	0	0.81470907	0
1548953	clomifene	0	0.88751304	0
124087	desloratadine	0	0.10003155	0
16490	flumetasone	0	0.21306747	0
73707425	guggulsterone	0	0.53798115	0
6760	skimmianine	0	0.08795743	0
11749858	PCI-24781	0	0.04058279	0
115348	2-iodomelatonin	0	0.034755215	0
670967	ST-019365	0	0.02164348	0
4829	pioglitazone	0	0.017515365	0
35026803	CAY-10470	0	0.034843568	0
6103	zoxazolamine	0	0.07953205	0
5334	sulfanitran	0	0.012321364	0
60947	tirofiban	0	0.025679098	0
10109069	NS-3694	0	0.01989184	0
44623840	KU-C104227	0	0.002134691	0
5475	tilorone	0	0.06773786	0
11167602	regorafenib	0	0.020778239	0
11351968	A-740003	0	0.014743042	0
54657713	SA-1459963	0	0.005974499	0
72894	2-aminobenzenesulfonamide	0	0.023425747	0
4822	pimethixene	0	0.03501291	0
6918184	Y-27152	0	0.0069852583	0
38521	guanadrel	0	0.30902904	0
2663	celiprolol	0	0.010883909	0
9834591	LY-2140023	0	0.14814802	0
16219399	glycocholic-acid	0	0.4418187	0
44601475	KUC103903N	0	0.049255062	0
9885087	TAS-301	0	0.24506831	0
11234049	tedizolid	0	0.004612192	0
9908992	RS-79948	0	0.073638804	0
2264	azasetron	0	0.008826138	0
54459	idazoxan	0	0.200789	0
4507	nitrendipine	0	0.009560113	0
49381	fluperlapine	0	0.024142293	0
5328748	AG-370	0	0.01937404	0
2375	bicalutamide	0	0.025544677	0
9892554	EMD-84	0	0.23403154	0
44489454	SA-84902	0	0.008634426	0
443874	temocapril	0	0.23923577	0
5702007	amikacin	0	0.919213	0
2796	clofibrate	0	0.13563749	0
3953	lonidamine	0	0.094203964	0
2445	simvastatin	1	0.91897774	0
124172	SC-9	0	0.00071584753	0
4887	pranlukast	0	0.05843183	0
4038180	A-61603	0	0.005486802	0
2275	sodium-gualenate	0	0.016830351	0
6918324	tonabersat	0	0.0028477774	0
1985	olmesartan medoxomil	1	0.053047545	0
1379247	DAC-004	0	0.0068877945	0
15331	daminozide	0	0.103174716	0
861	rathyronine	0	0.08206599	0
16061509	bavisant	0	0.03909327	0
55283	itraconazole	0	0.017813982	0
5175	SC-10	0	0.0009670311	0
3680	Dexamethasone 21-acetate	0	0.21324502	0
4277	dicyclohexylurea	0	0.17080015	0
45006157	Altrenogest	0	0.6197223	0
22416236	KU-C103655	0	0.00929469	0
3062316	dasatinib	0	0.018579654	0
46695	salsoline	0	0.04335494	0
156414	canertinib	0	0.0051775533	0
125017	desvenlafaxine	0	0.05482123	0
448991	purvalanol-b	0	0.013975199	0
3329	faropenem	0	0.011809374	0
445643	tacrolimus	0	0.14697029	0
4486	nifekalant	0	0.06970177	0
2724	chlorphensin	0	0.2342425	0
21785456	KU-C103869	0	0.006181889	0
4574540	IRL-2500	0	0.035695378	0
4133412	DL-TBOA	0	0.03625742	0
2913	cyproheptadine	0	0.06385519	0
25067890	RK-682	0	0.4472217	0
62034	lylamine	0	0.15945144	0
3219	emedastine	0	0.0050017554	0
9820766	PD-160170	0	0.02468473	0
44629744	KU-C104248	0	0.0024951608	0
54657695	SA-1973497	0	0.015845785	0
3780913	ST-019386	0	0.20244145	0
105007	FPL-55712	0	0.024468537	0
46926574	MW-A1-18	0	0.027373377	0
129009963	cabazitaxel	0	0.79950804	0
5568	triflupromazine	0	0.011007848	0
11219835	ataluren	0	0.011744295	0
25166913	glasdegib	0	0.010134128	0
11857239	narlaprevir	0	0.044656347	0
46903876	SD-6-035-A12	0	0.004453635	0
49843020	CAM-9-021	0	0.0077394047	0
10294813	genz-644282	0	0.013598834	0
54666592	SA-1920683	0	0.020187078	0
4913	procainamide	0	0.023382027	0
73707399	SA-1458571	0	0.009819359	0
3408722	nafadotride	0	0.0049367365	0
68801	piketoprofen	0	0.04915841	0
11210285	BML-284	0	0.0068348157	0
49843144	SD-6-035-B2	0	0.004453635	0
57662985	BMS-833923	0	0.022150187	0
5701990	testosterone-propionate	0	0.93094504	0
445319	S-isopropylisothiourea	0	0.34856734	0
10077147	BX-795	0	0.0032676668	0
10430360	CC-401	0	0.0057986104	0
23725625	olaparib	0	0.014494558	0
887	(+)-Camptothecin	0	0.40206176	0
2161	amlexanox	0	0.06202237	0
9855081	cyclosporin-a	0	0.11368516	0
2159	amisulpride	0	0.0133711165	0
44487898	SA-88642	0	0.008394147	0
82146	bexarotene	0	0.017251167	0
4817	pifithrin-alpha	0	0.033828087	0
5362032	Bonuten	0	0.97342885	0
6843	propoxycaine	0	0.08644166	0
6450551	axitinib	0	0.02665824	0
6708636	dihydrodeoxygedunin	0	0.104283184	0
7791937	BG-1022	0	0.023396606	0
9910486	SB-705498	0	0.005473413	0
6918537	vildagliptin	0	0.22250411	0
90241673	EPZ-015666	0	0.10890202	0
6481236	PSI-6130	0	0.34485495	0
5756	estriol	0	0.66160053	0
5281040	montelukast	0	0.022370959	0
10182969	apixaban	0	0.01915475	0
4171	metoprolol	0	0.123989895	0
46783527	taurocholic-acid	0	0.28344113	0
4045	mefexamide	0	0.5359556	0
445713	farnesylpyrophosphate	0	0.10378936	0
50905713	IPI-145	0	0.008516214	0
5311493	U-46619	0	0.4591499	0
4436	naphazoline	0	0.013673134	0
53382764	SA-1459213	0	0.014284089	0
135399748	CHIR-124	0	0.009790267	0
121926	ZK-93423	0	0.00978267	0
11552706	losmapimod	0	0.1881936	0
49850262	tubastatin-a	0	0.014375003	0
60063	clinafloxacin	0	0.02325389	0
46912230	SB-2343	0	0.049302746	0
459617	IOX-1	0	0.010267129	0
219104	PX-12	0	0.46463647	0
6918140	MRE-269	0	0.2163696	0
5311510	GNF-2	0	0.0046778023	0
5361	suramin	0	0.0011551027	0
4421	nalidixic-acid	0	0.009530729	0
108029	RU-24969	0	0.045091603	0
23418	ormetoprim	0	0.10870252	0
3571	HC-toxin	0	0.25656307	0
24360	camptothecin	0	0.7371211	0
6453092	isorotenone	0	0.017740088	0
2578	carmustine	0	0.29602432	0
4211	mitotane	0	0.13305406	0
2082	albendazole	0	0.065837644	0
44462758	PRT-062607	0	0.040091384	0
3516	guaifenesin	0	0.30865267	0
2818982	KM-00519SC	0	0.0025965367	0
49806720	alectinib	0	0.15841182	0
71781	MDL-11939	0	0.018383972	0
44497312	SD-6-035-B3	0	0.004453635	0
45006158	betamethasone-acetate	0	0.18280654	0
44503122	SA-101776	0	0.0030091228	0
46893585	AZD-3514	0	0.24148096	0
42785	metenkephalin	0	0.17360388	0
25019940	MK-3207	0	0.02782187	0
2946732	STK-111867	0	0.014624442	0
5105	roxatidine	0	0.07066706	0
10461508	volasertib	0	0.017020002	0
44483339	BVT-948	0	0.05528313	0
5526	tranexamic-acid	0	0.75357723	0
4030	mebendazole	0	0.026013216	0
89683805	enasidenib	0	0.010263375	0
5203	79836-45-6	0	0.056662392	0
11978790	BGT-226	0	0.005658081	0
22693263	RAN-02	0	0.0035529195	0
5509	tolmetin	0	0.04461736	0
5702153	cinchonine	0	0.012118017	0
71655	moroxydine	0	0.035485916	0
3083928	fraxidin	0	0.005660638	0
18496254	lactotensin	0	0.25744182	0
4331799	SB-408124	0	0.021455508	0
54666825	SA-1922111	0	0.0151101	0
91588	salsolinol	0	0.11023951	0
10401611	MC-1293	0	0.056005258	0
2768	dichlorodiamine-platinum	0	0.40206176	0
37542	ribavirin	0	0.94102234	0
4217	ML-9	0	0.003922747	0
9927531	BIBR-1532	0	0.12792026	0
5803	tiratricol	0	0.00618783	0
5146	salicyl-alcohol	0	0.07519018	0
5488645	latamoxef	0	0.18287663	0
2337	benzocaine	0	0.035203356	0
16124	medronic-acid	0	0.43458968	0
1223	flutamide	1	0.0889286	0
2127	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0	0.11934428	0
53377448	ML-281	0	0.022303294	0
6708716	catechin	0	0.004367654	0
10096344	linagliptin	0	0.055827	0
299	benazepril	1	0.14335041	0
5353853	oxiconazole	0	0.048746195	0
5078	rizatriptan	0	0.15528108	0
71447	talampicillin	0	0.0072886394	0
1103147	YM-90709	0	0.013101878	0
60194076	MD-II-008-P	0	0.020121247	0
8249	phenformin	0	0.1409383	0
25429	carbendazim	0	0.08567452	0
54658965	SA-1456352	0	0.006722719	0
379077	NSC-663284	0	0.009663894	0
40461270	lenalidomide	0	0.008822702	0
208898	dronedarone	0	0.110145845	0
101498	5-FP	0	0.811138	0
11626560	crizotinib	0	0.009847652	0
44501814	SA-103006	0	0.0063497797	0
32334	beta-alanine	0	0.14004892	0
24094187	UGISS-451	0	0.20500873	0
9840076	AG-14361	0	0.08244921	0
5351542	morphothebaine	0	0.021234604	0
4893	prazosin	0	0.0029889045	0
14987	lysergol	0	0.033451602	0
10184653	afatinib	0	0.027401531	0
77999	rosiglitazone	0	0.16521518	0
6293	alizarin	0	0.3092929	0
49855250	SB-939	0	0.30891722	0
443872	eplerenone	0	0.1965897	0
5320716	Progesterone	0	0.63238436	0
4748	perphenazine	0	0.013780043	0
23351218	radicicol	0	0.023092737	0
2252	ATPA	0	0.3885651	0
4832	pipenzolate	0	0.01647233	0
681615	KDM-096	0	0.033728037	0
11978813	brexpiprazole	0	0.024078932	0
72551585	UNC-1999	0	0.012049204	0
6256	trifluridine	0	0.24923576	0
12035	Acetylcysteine	0	0.56475586	0
1853	phenanthridone	0	0.039647833	0
23649154	tegobuvir	0	0.045605168	0
5472495	exisulind	0	0.06609025	0
2910	cyclothiazide	0	0.005340986	0
6708584	isogedunin	0	0.14592814	0
2131	ambenonium	0	0.3375277	0
73707408	megestrol	0	0.89245284	0
4698	PCA-4248	0	0.09388364	0
896	melatonin	0	0.045531806	0
656717	IAA-94	0	0.03463579	0
9886086	Ro-28-1675	0	0.01779041	0
5593	tropicamide	0	0.17604437	0
2343	benzthiazide	0	0.009415044	0
11364421	BI-2536	0	0.008508813	0
5601	thenoyltrifluoroacetone	0	0.049826067	0
3194	ebselen	0	0.050003886	0
4831	pipemidic-acid	0	0.0018695099	0
72679307	enoxaparin sodium	0	0.088414036	0
456389	diclazuril	0	0.045777697	0
73707430	gestrinone	0	0.21842095	0
447905	GW-3965	0	0.013754825	0
1858	6-chloromelatonin	0	0.008083874	0
54657731	SA-1458689	0	0.012200229	0
73707595	avicin-d	0	0.082029216	0
60186978	SA-1938219	0	0.025029862	0
44494528	SA-424763	0	0.0044863718	0
60187003	SA-1937536	0	0.006620355	0
107930	ecopipam	0	0.016607415	0
449193	roflumilast	0	0.005931255	0
107751	racecadotril	0	0.104388	0
3035714	ABT-751	0	0.006417349	0
126688	amthamine	0	0.08902823	0
5702164	puromycin	0	0.11773136	0
2904	cyclopenthiazide	0	0.002296807	0
54658498	SA-1459167	0	0.0051277243	0
127951	RS-45041-190	0	0.010459191	0
2130404	AGK-2	0	0.03651643	0
44620122	SD-6-035-A9	0	0.004453635	0
10367662	KI-16425	0	0.16018793	0
1683	bemesetron	0	0.0009250895	0
5702090	naloxone	0	0.0485235	0
26533	tiletamine	0	0.036530152	0
72093	otilonium	0	0.0060971146	0
57469	imiquimod	0	0.0027687526	0
5281901	oligomycin-c	0	0.23239583	0
3037918	dimemorfan	0	0.046455286	0
9801969	EO-1428	0	0.016672136	0
68093	dipyrocetyl	0	0.021742847	0
5462501	enalaprilat	0	0.9587793	0
68210102	GSK-2816126	0	0.011903025	0
5281222	butein	0	0.010331575	0
46885626	GSK-1070916	0	0.039447244	0
3037	dichlorophen	0	0.056156136	0
54657705	SA-1459172	0	0.06334372	0
6610273	C2-dihydroceramide	0	0.21135247	0
5794	piperonyl-butoxide	0	0.028036349	0
445354	retinol	0	0.6918646	0
123631	gefitinib	0	0.0047274246	0
9880620	piroxicam	0	0.052673597	0
2712	chlordiazepoxide	0	0.015897093	0
230710	ML-204	0	0.024188612	0
3326	famprofazone	0	0.013844475	0
46191176	aminoresveratrol	0	0.2159161	0
3634	hycanthone	0	0.04681584	0
35028748	CAY-10585	0	0.05551279	0
5342	sulfinpyrazone	0	0.016871516	0
8796093	KU-C103881	0	0.033161573	0
2247	astemizole	0	0.008066694	0
5758458	thiazolopyrimidine	0	0.16061005	0
6413301	VLX-600	0	0.01612184	0
442424	genipin	0	0.04217483	0
1981	acemetacin	0	0.015472302	0
691	clofarabine	1	0.85915685	0
67243342	TUL-XIX029	0	0.0006488795	0
5468216	RG-13022	0	0.15019311	0
60187506	SA-1937516	0	0.024235493	0
2764	ciprofloxacin	0	0.009859888	0
2948	damnacanthal	0	0.2307085	0
10230	dihydralazine	0	0.019007541	0
4472	nialamide	0	0.04815869	0
2763	ciprofibrate	0	0.37187248	0
6445562	pelitinib	0	0.039379448	0
364622	MNITMT	0	0.28476813	0
54658741	SA-1459187	0	0.0072858552	0
131414	NCS-382	0	0.07081395	0
1986	acetazolamide	0	0.0346437	0
22752	lobendazole	0	0.059118174	0
24747194	PSH-028	0	0.03369688	0
4210951	SB-415286	0	0.006038801	0
94701	diprotin-a	0	0.26621425	0
5921	n-nitrosodiethylamine	0	0.3468693	0
439285	choline-alfoscerate	0	0.21541333	0
32170	articaine	0	0.05010291	0
2019	actinomycin-d	0	0.21731736	0
300471	elesclomol	0	0.06600673	0
2611	tetracycline	1	0.9576347	0
5430	tiabendazole	0	0.03980935	0
5944	cantharidin	0	0.102449186	0
71350	cinalukast	0	0.08906221	0
3177	DUP-697	0	0.015637659	0
187	acetylcholine	0	0.4271836	0
4201	minoxidil	0	0.10420774	0
57345770	KI-20227	0	0.007902512	0
24066	zalcitabine	0	0.35156852	0
3396	fluspirilene	0	0.026980126	0
44487652	SA-85268	0	0.017552659	0
9967941	SB-525334	0	0.01470659	0
5565	trientine	0	0.34417483	0
3765615	L-152804	0	0.10982459	0
5282451	pitavastatin	0	0.2368237	0
2853908	SA-3676	0	0.13874947	0
53245442	TUL-XX025TFA	0	0.003846775	0
5092098	RU-28318	0	0.6854436	0
135440466	BMS-536924	0	0.015058945	0
44617231	SA-424371	0	0.0052990415	0
7534	eucatropine	0	0.008246262	0
60190226	SA-1925996	0	0.015354696	0
73707439	YL-55	0	0.12644506	0
133017	rupatadine	0	0.1078621	0
44187362	AS-703026	0	0.02523555	0
145659	sinensetin	0	0.0044755894	0
3820	kenpaullone	0	0.010619829	0
15547703	tosedostat	0	0.022014435	0
2749	ciclopirox	0	0.014712029	0
73333	amperozide	0	0.07799927	0
9874838	T-98475	0	0.16766885	0
54657737	SA-1457769	0	0.009819359	0
46233311	GSK-0660	0	0.019575592	0
73707350	BG-1029	0	0.053692006	0
1549000	levocetirizine	0	0.069111206	0
5311451	SR-142948	0	0.01829681	0
151118	CPI-1189	0	0.071854495	0
5278	ponalrestat	0	0.017016469	0
1548076	STK-721917	0	0.07959555	0
44456237	SID-26681509	0	0.030017888	0
90488984	I-CBP112	0	0.0062008044	0
154575236	tribenoside	0	0.09297011	0
4296	TFMPP	0	0.19775127	0
44508028	SA-247582	0	0.0024615817	0
10154	boldine	0	0.014867176	0
23958199	apramycin	0	0.07078107	0
5578	trimethoprim	0	0.038128562	0
6604893	DFB	0	0.4057075	0
9615346	cefepime	0	0.014897992	0
71317558	niguldipine	0	0.0077293883	0
11507802	LY-2183240	0	0.024499709	0
44487665	SA-85377	0	0.021677786	0
4065	meprylcaine	0	0.027911354	0
1708	mercaptopurine	1	0.22067897	0
3742	ioxaglic-acid	0	0.009592014	0
2806	valsartan	1	0.059588935	0
72281	hesperetin	0	0.002021933	0
6710659	fludrocortisone-acetate	0	0.20646052	0
3276	etanidazole	0	0.3679733	0
4066	levomequitazine	0	0.022668371	0
10861069	Estropipate	0	0.23988391	0
2048	pamidronic acid	1	0.18997213	0
7172	synephrine	0	0.042787846	0
25147679	diarylsulfonesulfonamide	0	0.022424657	0
65015	plerixafor	0	0.09345743	0
3747	ipriflavone	0	0.0226068	0
6769	syrosingopine	0	0.026809312	0
65957	pazufloxacin	0	0.063266754	0
39147	nadolol	0	0.028435275	0
122150	saclofen	0	0.04766029	0
5281081	entacapone	0	0.010539523	0
6732844	ST-023431	0	0.58454454	0
442793	gingerol	0	0.04506463	0
5269	splitomycin	0	0.023377769	0
92258	phenylacetylglutamine	0	0.12718949	0
5994	progesterone	0	0.63238436	0
345945	RAN-30	0	0.0038067251	0
443389	SB-221284	0	0.10504478	0
51001932	taselisib	0	0.07259912	0
11201705	ivachtin	0	0.0023238235	0
4197	milrinone	0	0.059510272	0
3033637	nizatidine	0	0.40253043	0
24856436	MK-1775	0	0.0447537	0
6328608	abacavir	0	0.023810942	0
5478883	pepstatin	0	0.19073364	0
5419	tetryzoline	0	0.017155197	0
701939	MW-A1-12	0	0.013006269	0
5329255	bis-tyrphostin	0	0.041933704	0
4764	phenolphthalein	0	0.039319586	0
5024764	CGP-7930	0	0.14871071	0
11597537	CC-930	0	0.01898955	0
44490257	SA-102607	0	0.0034836957	0
12387471	KUC111774N	0	0.0055253254	0
1245	fosinopril	1	0.2193503	0
3456	GBR-12935	0	0.024143148	0
2040	afloqualone	0	0.026351798	0
4996	pyroxamide	0	0.28512383	0
16667713	tilmicosin	0	0.07507696	0
5505	tolbutamide	0	0.016292196	0
11612883	PF-573228	0	0.019043777	0
45281794	VU-0365114-2	0	0.012359105	0
44616738	SA-427228	0	0.005277773	0
132059	L-694247	0	0.02455054	0
23947034	I-070754	0	0.108707376	0
257	atorvastatin	1	0.12853901	0
73453	ergocornine	0	0.7609045	0
38409	tienilic-acid	0	0.09777516	0
65351	pyrrolidine-dithiocarbamate	0	0.2845913	0
46854655	AMG-837	0	0.024560861	0
119584	mosapride	0	0.0040062782	0
16678941	VX-809	0	0.014063415	0
49843158	SD-6-035-A10	0	0.004453635	0
24856224	FU-JMBII113B	0	0.014088946	0
27648	iocetamic-acid	0	0.042113084	0
3360	floctafenine	0	0.006156399	0
6280	veratridine	0	0.013974305	0
71329	dofetilide	0	0.07677972	0
4565183	gangaleoidin	0	0.012224301	0
54667998	SA-1920080	0	0.009631223	0
73707544	BG-1027	0	0.038583443	0
24775005	sonidegib	0	0.010404498	0
33036	dexchlorpheniramine	0	0.030727796	0
73707535	BG-1006	0	0.060397904	0
197895	LSM-6025	0	0.04786401	0
44491516	SA-432137	0	0.0034836957	0
44488857	SA-84905	0	0.015776355	0
54617432	SA-424380	0	0.0021562849	0
9933475	cediranib	0	0.005631854	0
442972	cyclopamine	0	0.033594962	0
45489447	VU-0415555-1	0	0.028222078	0
1794	hexamethyleneamiloride	0	0.05901499	0
644076	lypressin	0	0.087054245	0
2018	actarit	0	0.21375187	0
23976270	JPR-3-97-17	0	0.2804849	0
51081	pefloxacin	0	0.00557513	0
9854489	fluticasone furoate	0	0.026059894	0
2377	bifemelane	0	0.13882096	0
2585	carvedilol	0	0.8985487	0
5353454	BW-B70C	0	0.45858303	0
644215	CGP-60474	0	0.008622898	0
71481097	KPT-330	0	0.009412208	0
9830392	WAY-170523	0	0.021360748	0
3002120	sulbutiamine	0	0.047060777	0
3038	diclofenamide	0	0.0024056896	0
3475	gliclazide	0	0.0040671295	0
213046	lurasidone	0	0.040855832	0
439246	naringenin	0	0.0022413086	0
46943432	I-BET-762	0	0.68103445	0
11539025	LY-2228820	0	0.020002838	0
4449	nefazodone	0	0.011560176	0
60490	zileuton	0	0.077833325	0
9806489	ZK-164015	0	0.013729588	0
3337816	CCMQ	0	0.025991365	0
24875320	ALW-II-49-7	0	0.015712857	0
DC_4250	algeldrate	0	0.40206176	0
